date,song,singer,streams,url_list,Company,Duration,gender,lang
2020-02-14--2020-02-21,說分手,Shiga Lin,"23,584",https://open.spotify.com/track/5BU3lTRJlIphznRuIun4gr,The Voice Entertainment Group Limited,263,F,Can
2020-02-14--2020-02-21,只是太愛你,Hins Cheung,"23,571",https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0,Universal Music Ltd.,248,Eng,Can
2020-02-14--2020-02-21,ocean eyes,Billie Eilish,"23,486",https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,Darkroom/Interscope Records,200,F,Eng
2020-02-14--2020-02-21,all the good girls go to hell,Billie Eilish,"23,386",https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,Darkroom/Interscope Records,168,F,Eng
2020-02-14--2020-02-21,沒身份妒忌,Hubert Wu,"23,365",https://open.spotify.com/track/3g3gxmV5oJ4gm6uGN2zbp8,The Voice Entertainment Group Limited,242,Eng,Can
2020-02-14--2020-02-21,Closer,"The Chainsmokers, Halsey","23,192",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Disruptor Records/Columbia Records,244,G,Eng
2020-02-14--2020-02-21,You Need To Calm Down,Taylor Swift,"23,141",https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,171,F,Eng
2020-02-14--2020-02-21,必殺技 - Live,Leo Ku,"22,927",https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5,"Gold Typhoon Hong Kong, a Warner Music Group company. Except track 10 (2003 Joy Music International Ltd)",232,Eng,Can
2020-02-14--2020-02-21,Running Over (feat. Lil Dicky),Justin Bieber,"22,858",https://open.spotify.com/track/75nKBP8jQu681pTNCtrEnn,"Def Jam Recordings, a division of UMG Recordings, Inc.",179,Eng,Eng
2020-02-14--2020-02-21,Changes,Justin Bieber,"22,763",https://open.spotify.com/track/521Os1SMlxmsoevsqyjNmJ,"Lauv under exclusive license to AWAL Recordings America, Inc.",160,Eng,Eng
2020-02-14--2020-02-21,On My Way,"Alan Walker, Sabrina Carpenter, Farruko","22,668",https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI,MER under exclusive license to Sony Music Entertainment Sweden AB,193,G,Eng
2020-02-14--2020-02-21,Sucker,Jonas Brothers,"22,622",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,"Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc.",181,G,Eng
2020-02-14--2020-02-21,bury a friend,Billie Eilish,"22,596",https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,Darkroom/Interscope Records,193,F,Eng
2020-02-14--2020-02-21,Sweet but Psycho,Ava Max,"22,579",https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,,187,F,Eng
2020-02-14--2020-02-21,如果雨之後,Eric Chou,"22,534",https://open.spotify.com/track/6kabSi7XCHHGThNme6J2tL,Sony Music Entertainment Taiwan Ltd.,281,Eng,Can
2020-02-14--2020-02-21,情感的廢墟,Juno Mak,"22,531",https://open.spotify.com/track/3JSL8Rs1fuYbUZJ0wD0iwE,Chapel of Dawn Company Ltd. & imagine.nation Music Group Ltd.,234,Eng,Can
2020-02-14--2020-02-21,Into the Unknown,"Idina Menzel, AURORA","22,530",https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,"Disney Enterprises, Inc.",194,G,Eng
2020-02-14--2020-02-21,Here I Am Again,Yerin Baek,"22,506",https://open.spotify.com/track/5CDq3Ekm0E0c23S0mbEELV,Stone Music Entertainment,234,F,Other
2020-02-14--2020-02-21,SUGAR,BROCKHAMPTON,"22,506",https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,"Question Everything, Inc. under exclusive license to RCA Records, a division of Sony Music Entertainment.",204,G,Eng
2020-02-14--2020-02-21,Without Me,Halsey,"22,490",https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,"Capitol Records, LLC",201,F,Eng
2020-02-14--2020-02-21,紅綠燈,Stephanie Cheng,"22,392",https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,Neway Star Limited,237,F,Can
2020-02-14--2020-02-21,無賴,Ronald Cheng,"22,334",https://open.spotify.com/track/1zAFaIAd1kek5IEi5AwPvL,"Gold Typhoon Hong Kong, a Warner Music Group company",243,Eng,Can
2020-02-14--2020-02-21,以後別做朋友,Eric Chou,"22,282",https://open.spotify.com/track/7zyYmIdjqqiX6kLryb7QBx,Sony Music Entertainment Taiwan Ltd,260,Eng,Can
2020-02-14--2020-02-21,i'm so tired...,"Lauv, Troye Sivan","22,256",https://open.spotify.com/track/6uiz2UTi8yaPVd9A1OxxTW,"Lauv under exclusive license to AWAL Recordings America, Inc.",162,G,Eng
2020-02-14--2020-02-21,Tusa,"KAROL G, Nicki Minaj","22,233",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,"UMG Recordings, Inc.",200,G,Eng
2020-02-14--2020-02-21,Oh My God,Alec Benjamin,"22,223",https://open.spotify.com/track/2U12JbtnFSYa5Av5wEcEDX,,187,Eng,Eng
2020-02-14--2020-02-21,富士山下,Eason Chan,"22,139",https://open.spotify.com/track/3cthRwQ2X0SNTaauD7tjn5,Cinepoly Records Co. Ltd.,259,Eng,Can
2020-02-14--2020-02-21,Lover,Taylor Swift,"22,058",https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,221,F,Eng
2020-02-14--2020-02-21,bad guy (with Justin Bieber),Billie Eilish,"22,032",https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,Darkroom/Interscope Records,194,F,Eng
2020-02-14--2020-02-21,"thank u, next",Ariana Grande,"21,995",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,"Republic Records, a division of UMG Recordings, Inc.",207,F,Eng
2020-02-14--2020-02-21,Yummy - Summer Walker Remix,Justin Bieber,"21,940",https://open.spotify.com/track/2FBpJGt00G0h1q0RHuqaGO,"Def Jam Recordings, a division of UMG Recordings, Inc.",209,Eng,Eng
2020-02-14--2020-02-21,天水圍 Gang Gang,"TomFatKi, Billy Choi","21,758",https://open.spotify.com/track/0XHiqH37Htw0R8e9T6atgM,TomFatKi Music,167,G,Can
2020-02-14--2020-02-21,Available,Justin Bieber,"21,719",https://open.spotify.com/track/1b6tPXXCV2fSNtR3SKWUQA,"Def Jam Recordings, a division of UMG Recordings, Inc.",195,Eng,Eng
2020-02-14--2020-02-21,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,"21,704",https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,Interscope Records,235,G,Eng
2020-02-14--2020-02-21,Sunset,DAVICHI,"21,658",https://open.spotify.com/track/27srzsrTPJ2KiABGZ0rP5a,Stone Music Entertainment,216,F,Other
2020-02-14--2020-02-21,一語道破,JC 陳詠桐,"21,617",https://open.spotify.com/track/788T6f1pa0FYTqlYB327OE,Amusic,312,F,Can
2020-02-14--2020-02-21,我們與愛的距離,Alfred Hui,"21,587",https://open.spotify.com/track/6xiMRV0OqmL9M4s37QD2i2,Warner Music Hong Kong Ltd.,231,Eng,Can
2020-02-14--2020-02-21,不該,"Jay Chou, A-Mei Chang","21,495",https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l,JVR Music International Ltd.,290,G,Man
2020-02-14--2020-02-21,那些你很冒險的夢,JJ Lin,"21,454",https://open.spotify.com/track/5kZDxLcbqglZ2yYXg4Mkjc,WARNER MUSIC TAIWAN LIMITED,244,Eng,Man
2020-02-14--2020-02-21,"fuck, i'm lonely - from “13 Reasons Why: Season 3”","Lauv, Anne-Marie","21,298",https://open.spotify.com/track/2B7oyUTr2pCsUqPy4bgiYB,"Lauv under exclusive license to AWAL Recordings America, Inc.",198,G,Eng
2020-02-14--2020-02-21,Speechless (Full),Naomi Scott,"21,236",https://open.spotify.com/track/3BBahK6YhmPosOymF45cMu,"Disney Enterprises, Inc.",208,Eng,Eng
2020-02-14--2020-02-21,Havana (feat. Young Thug),Camila Cabello,"21,220",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,"Simco Ltd. under exclusive license to Epic Records, a division of Sony Music Entertainment",217,F,Eng
2020-02-14--2020-02-21,不為誰而作的歌,JJ Lin,"21,194",https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1,Warner Music Taiwan Limited,265,Eng,Man
2020-02-14--2020-02-21,單車,Eason Chan,"21,188",https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,英皇娛樂 (Emperor Entertainment Group),211,Eng,Can
2020-02-14--2020-02-21,Kill This Love,BLACKPINK,"21,171",https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,"YG Entertainment, distributed through Interscope Records",189,G,Other
2020-02-14--2020-02-21,再不再見,C AllStar,"21,148",https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n,Media Asia Music Ltd.,255,G,Can
2020-02-14--2020-02-21,不許你注定一人,Dear Jane,"21,118",https://open.spotify.com/track/0zaJVOyKHcBVtf0itXajME,Warner Music Hong Kong Ltd,303,F,Can
2020-02-14--2020-02-21,Lemon,Kenshi Yonezu,"21,103",https://open.spotify.com/track/35KlorpQ6LQVVslvlcu1gN,"2,8,13), 2019(6,14), 2020(1,3-5,7,9-12,15) Sony Music Labels Inc.",255,Eng,Other
2020-02-14--2020-02-21,Without You,高爾宣 OSN,"21,065",https://open.spotify.com/track/0KWnRv3wxjltYVB3MqjNd2,SKR Co. Ltd.,175,Eng,Man
2020-02-14--2020-02-21,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,"21,063",https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Artist Partners for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company.,217,Eng,Eng
2020-02-14--2020-02-21,I Like Me Better,Lauv,"21,017",https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,"Lauv under exclusive license to AWAL Recordings America, Inc.",197,Eng,Eng
2020-02-14--2020-02-21,How Do You Sleep?,Sam Smith,"20,997",https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,Universal Music Operations Limited,202,Eng,Eng
2020-02-14--2020-02-21,哪裡只得我共你,Dear Jane,"20,834",https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ,Warner Music Hong Kong Ltd.,270,F,Can
2020-02-14--2020-02-21,Suicidal,YNW Melly,"20,795",https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,,222,Eng,Eng
2020-02-14--2020-02-21,"嫁給愛情 - 劇集 ""多功能老婆"" 主題曲",Miriam Yeung,"20,794",https://open.spotify.com/track/17ZRJBvZJV8WTsFLV8JWRz,The Voice Entertainment Group Limited,265,F,Can
2020-02-14--2020-02-21,Photograph,Ed Sheeran,"20,783",https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,"Asylum Records UK, a Warner Music UK Company",258,Eng,Eng
2020-02-14--2020-02-21,Dancing With A Stranger (with Normani),Sam Smith,"20,571",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,Universal Music Operations Limited,171,Eng,Eng
2020-02-14--2020-02-21,Let Me Down Slowly,Alec Benjamin,"20,520",https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,,169,Eng,Eng
2020-02-14--2020-02-21,晴天,Jay Chou,"20,226",https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH,JVR Music International Ltd.,269,Eng,Man
2020-02-14--2020-02-21,其實寂寞,Kay Tse,"20,202",https://open.spotify.com/track/4qOQcgfSAV2XuoJ55TYSaS,幻國文化娛樂有限公司 imagine.nation entertainment limited,261,F,Can
2020-02-14--2020-02-21,Say You Won't Let Go,James Arthur,"20,051",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Sony Music Entertainment Germany GmbH,211,Eng,Eng
2020-02-14--2020-02-21,慢慢喜歡你,Karen Mok,"20,004",https://open.spotify.com/track/7EoyERNueJuFlQbyrRB0US,Mok-A-Bye Baby Music Limited,221,F,Can
2020-02-14--2020-02-21,別𠱁我,JC 陳詠桐,"20,002",https://open.spotify.com/track/4CDk3NMFnmLsvLuAnWKaGf,Amusic,265,F,Can
2020-02-14--2020-02-21,"你喜歡說謊 - 劇集 ""黃金有罪” 片尾曲",HANA,"19,894",https://open.spotify.com/track/5lnmKJ3JMMQ9PqcrRZD9iP,The Voice Entertainment Group Limited,292,F,Can
2020-02-14--2020-02-21,高攀愛 (合唱版) [電影《我的筍盤男友》主題曲],"李靖筠, 陳家樂","19,864",https://open.spotify.com/track/2OMMcJPR9vqnDd2RqRh0G0,EEG Music,234,G,Can
2020-02-14--2020-02-21,绿色,Shirley Chen,"19,854",https://open.spotify.com/track/6ZoJngyuPof3KsFhFKA5P5,NetEase Cloud Music,269,F,Man
2020-02-14--2020-02-21,野孩子,Miriam Yeung,"19,777",https://open.spotify.com/track/66YUHByAhvckqMtO9EkJ1J,Cinepoly Records Co. Ltd.,221,F,Can
2020-02-14--2020-02-21,天梯,C AllStar,"19,739",https://open.spotify.com/track/18zIfBQi4akd3aiTMlvYEY,Media Asia Music Limited,271,G,Can
2020-02-14--2020-02-21,男人背後,Pakho Chau,"19,727",https://open.spotify.com/track/5fFsbYb2tewS0dvWKD9iVc,The Voice Entertainment Group Limited,251,Eng,Can
2020-02-14--2020-02-21,hot girl bummer,blackbear,"19,594",https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,"Beartrap, LLC, under exclusive license to Alamo/ Interscope Records",185,Eng,Eng
2020-02-14--2020-02-21,拼命無恙,Terence Lam,"19,480",https://open.spotify.com/track/61XXfnsD68h8ForfnnvGsE,Terence Lam Production & Co.,239,Eng,Can
2020-02-14--2020-02-21,下一位前度,Terence Lam,"19,476",https://open.spotify.com/track/0Q3jOuEpx8Esi2qZMQSghl,Terence Lam Production & Co.,275,Eng,Can
2020-02-14--2020-02-21,you should see me in a crown,Billie Eilish,"19,444",https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,Darkroom/Interscope Records,180,F,Eng
2020-02-14--2020-02-21,Tonight,AGA,"19,405",https://open.spotify.com/track/4UOaRXM0YgOpWsE1fsWb9u,Universal Music Ltd.,278,F,Can
2020-02-14--2020-02-21,HIP,MAMAMOO,"19,350",https://open.spotify.com/track/24nK8tW7Pt3Inh2utttuoG,"RBW, Inc,under license to Kakao M Corp.",195,G,Other
2020-02-07--2020-02-14,Intentions,"Justin Bieber, Quavo","101,993",https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN,"Def Jam Recordings, a division of UMG Recordings, Inc.",212,G,Eng
2020-02-07--2020-02-14,Señorita,"Shawn Mendes, Camila Cabello","91,010",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,"Island Records, a division of UMG Recordings, Inc.",190,G,Eng
2020-02-07--2020-02-14,Dance Monkey,Tones And I,"89,010",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Bad Batch Records,209,F,Eng
2020-02-07--2020-02-14,everything i wanted,Billie Eilish,"88,799",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Darkroom/Interscope Records,245,F,Eng
2020-02-07--2020-02-14,Don't Start Now,Dua Lipa,"79,258",https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,"Dua Lipa Limited under exclusive license to Warner Records UK, a division of Warner Music UK Limited",183,F,Eng
2020-02-07--2020-02-14,Memories,Maroon 5,"75,618",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,Interscope Records (222 Records),189,G,Eng
2020-02-07--2020-02-14,The Box,Roddy Ricch,"73,136",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company,196,Eng,Eng
2020-02-07--2020-02-14,bad guy,Billie Eilish,"73,048",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,Darkroom/Interscope Records,194,F,Eng
2020-02-07--2020-02-14,Circles,Post Malone,"65,679",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,"Republic Records, a division of UMG Recordings, Inc.",215,Eng,Eng
2020-02-07--2020-02-14,Blinding Lights,The Weeknd,"65,495",https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,"The Weeknd XO, Inc., marketed by Republic Records, a division of UMG Recordings, Inc.",200,Eng,Eng
2020-02-07--2020-02-14,ROXANNE,Arizona Zervas,"63,627",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,163,Eng,Eng
2020-02-07--2020-02-14,You should be sad,Halsey,"62,975",https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,"Capitol Records, LLC",205,F,Eng
2020-02-07--2020-02-14,Falling,Trevor Daniel,"62,418",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Alamo/Interscope Records,159,Eng,Eng
